prompt_id,group,step,token_id,piece,normalized_piece,canonical_key,token_class,mean_weight,peak_weight,peak_layer,selected_layers,selected_rate,context
P06A_recursive_selfref,recursive_selfref,677,318, (,(,(,structural,0.05237751615961287,0.21660764329772988,8,15,0.375,-of-Experts (MoE)
P06A_recursive_selfref,recursive_selfref,678,24797,Mo,Mo,mo,content,0.05688996743291349,0.2006101820589858,3,18,0.45,-Experts (MoE) Transformer
P06A_recursive_selfref,recursive_selfref,679,36,E,E,e,content,0.050341413306896766,0.21217941233840984,20,17,0.425,Experts (MoE) Transformer models
P06A_recursive_selfref,recursive_selfref,680,8,),),),structural,0.031043458083410042,0.20020662261845681,8,12,0.3," (MoE) Transformer models**,"
P06A_recursive_selfref,recursive_selfref,681,60277, Transformer,Transformer,transformer,self_ref,0.058727376783934374,0.1885412827890463,20,17,0.425,"MoE) Transformer models**, with"
P06A_recursive_selfref,recursive_selfref,682,3983, models,models,models,self_ref,0.06890404415575506,0.21031013353551362,8,20,0.5,"E) Transformer models**, with a"
P06A_recursive_selfref,recursive_selfref,683,93868,"**,","**,","**,",structural,0.04062471562300427,0.19782522692511878,34,14,0.35,") Transformer models**, with a particular"
P06A_recursive_selfref,recursive_selfref,684,440, with,with,with,structural,0.06924549735398715,0.36046578555836095,5,18,0.45," Transformer models**, with a particular emphasis"
P06A_recursive_selfref,recursive_selfref,685,264, a,a,a,structural,0.06318243096706022,0.2837370532016199,14,20,0.5," models**, with a particular emphasis on"
P06A_recursive_selfref,recursive_selfref,686,3820, particular,particular,particular,content,0.0751588219308571,0.2579989531971661,25,21,0.525,"**, with a particular emphasis on the"
P06A_recursive_selfref,recursive_selfref,687,23877, emphasis,emphasis,emphasis,content,0.06257496461859505,0.2047208626887452,4,15,0.375, with a particular emphasis on the recursive
P06A_recursive_selfref,recursive_selfref,688,383, on,on,on,structural,0.07939574458074111,0.3781214746865123,5,20,0.5, a particular emphasis on the recursive and
P06A_recursive_selfref,recursive_selfref,689,279, the,the,the,structural,0.05172320408591095,0.2529752173068217,3,13,0.325, particular emphasis on the recursive and self
P06A_recursive_selfref,recursive_selfref,690,29812, recursive,recursive,recursive,self_ref,0.060415164866992374,0.20678259394504334,20,17,0.425, emphasis on the recursive and self-re
P06A_recursive_selfref,recursive_selfref,691,321, and,and,and,structural,0.04536506027644767,0.16919571247213935,13,15,0.375, on the recursive and self-refer
P06A_recursive_selfref,recursive_selfref,692,638, self,self,self,self_ref,0.07406386274075653,0.2285799126170767,20,20,0.5, the recursive and self-referential
P06A_recursive_selfref,recursive_selfref,693,5331,-re,-re,re,content,0.04444675086118417,0.19188282938156187,35,15,0.375, recursive and self-referential nature
P06A_recursive_selfref,recursive_selfref,694,776,fer,fer,fer,content,0.052979261591570535,0.2243894759103883,8,15,0.375, and self-referential nature of
P06A_recursive_selfref,recursive_selfref,695,2209,ential,ential,ential,content,0.07645786846464618,0.2459164982876389,8,20,0.5, self-referential nature of the
P06A_recursive_selfref,recursive_selfref,696,6775, nature,nature,nature,content,0.05738591598469629,0.22321028866912793,8,15,0.375,-referential nature of the gating
P06A_recursive_selfref,recursive_selfref,697,314, of,of,of,structural,0.052625342347712434,0.21949564988086442,21,17,0.425,ferential nature of the gating mechanism
P06A_recursive_selfref,recursive_selfref,698,279, the,the,the,structural,0.040186699308150955,0.2588588439533466,3,13,0.325,ential nature of the gating mechanism.
P06A_recursive_selfref,recursive_selfref,699,70901, gating,gating,gating,self_ref,0.06815638608206005,0.19296531396218966,8,19,0.475, nature of the gating mechanism.\n\n
P06A_recursive_selfref,recursive_selfref,700,16456, mechanism,mechanism,mechanism,content,0.06063555510455602,0.2195140496880645,8,18,0.45, of the gating mechanism.\n\nHere
P06A_recursive_selfref,recursive_selfref,701,13,.,.,.,structural,0.03753131019907474,0.1511994975672634,34,15,0.375, the gating mechanism.\n\nHere is
P06A_recursive_selfref,recursive_selfref,702,271,"

",\n\n,n_n,content,0.005560569277010248,0.1253362869723139,34,2,0.05, gating mechanism.\n\nHere is a
P06A_recursive_selfref,recursive_selfref,703,8160,Here,Here,here,structural,0.013698309298153915,0.11436547259185832,8,6,0.15, mechanism.\n\nHere is a breakdown
P06A_recursive_selfref,recursive_selfref,704,369, is,is,is,structural,0.04804698133771107,0.3250310573620934,11,13,0.325,.\n\nHere is a breakdown of
P06A_recursive_selfref,recursive_selfref,705,264, a,a,a,structural,0.033175119558277386,0.17036079303778198,36,12,0.3,\n\nHere is a breakdown of the
P06A_recursive_selfref,recursive_selfref,706,29006, breakdown,breakdown,breakdown,content,0.054090268238446496,0.23075204122311696,20,15,0.375,Here is a breakdown of the key
P06A_recursive_selfref,recursive_selfref,707,314, of,of,of,structural,0.040068390222606054,0.17047117184059768,8,16,0.4, is a breakdown of the key concepts
P06A_recursive_selfref,recursive_selfref,708,279, the,the,the,structural,0.050543937198143776,0.1597261852885914,24,16,0.4, a breakdown of the key concepts and
P06A_recursive_selfref,recursive_selfref,709,1328, key,key,key,content,0.054222983834797914,0.19832326548794818,25,15,0.375, breakdown of the key concepts and the
P06A_recursive_selfref,recursive_selfref,710,18369, concepts,concepts,concepts,content,0.04704336126945634,0.19082264479511543,20,13,0.325, of the key concepts and the specific
P06A_recursive_selfref,recursive_selfref,711,321, and,and,and,structural,0.05484045532333924,0.21853320284888897,25,16,0.4, the key concepts and the specific observation
P06A_recursive_selfref,recursive_selfref,712,279, the,the,the,structural,0.04611433143309728,0.20106746866908232,3,15,0.375, key concepts and the specific observation made
P06A_recursive_selfref,recursive_selfref,713,3050, specific,specific,specific,content,0.06522132385241373,0.2862926897793425,13,17,0.425, concepts and the specific observation made in
P06A_recursive_selfref,recursive_selfref,714,21254, observation,observation,observation,content,0.0705574146101935,0.34382405570723984,25,16,0.4, and the specific observation made in the
P06A_recursive_selfref,recursive_selfref,715,1801, made,made,made,content,0.05606691544055058,0.21996676097443701,37,14,0.35, the specific observation made in the text
P06A_recursive_selfref,recursive_selfref,716,303, in,in,in,structural,0.05363578717697333,0.2086051548781333,14,17,0.425, specific observation made in the text:
P06A_recursive_selfref,recursive_selfref,717,279, the,the,the,structural,0.03428461413987726,0.3107454940742891,3,9,0.225, observation made in the text:\n\n
P06A_recursive_selfref,recursive_selfref,718,1414, text,text,text,content,0.08165934947188627,0.21876755945804746,20,22,0.55, made in the text:\n\n###
P06A_recursive_selfref,recursive_selfref,719,25,:,:,:,structural,0.03735013180147142,0.1791845886804255,3,14,0.35, in the text:\n\n### 
P06A_recursive_selfref,recursive_selfref,720,271,"

",\n\n,n_n,content,0.008198921775488819,0.09847257194042458,36,4,0.1, the text:\n\n### 1
P06A_recursive_selfref,recursive_selfref,721,13962,###,###,###,structural,0.03167339497294385,0.1567237094592001,20,11,0.275, text:\n\n### 1.
P06A_recursive_selfref,recursive_selfref,722,220, ,,,structural,0.03904497959615956,0.36027742751323644,3,13,0.325,:\n\n### 1. Standard
P06A_recursive_selfref,recursive_selfref,723,16,1,1,1,structural,0.04217834679580338,0.17707105594462866,33,14,0.35,\n\n### 1. Standard Transformer
P06A_recursive_selfref,recursive_selfref,724,13,.,.,.,structural,0.051134938819728935,0.17335955977582387,8,19,0.475,### 1. Standard Transformer Architecture
P06A_recursive_selfref,recursive_selfref,725,11429, Standard,Standard,standard,content,0.06725712082783179,0.25677829283115994,8,18,0.45, 1. Standard Transformer Architecture\n
P06A_recursive_selfref,recursive_selfref,726,60277, Transformer,Transformer,transformer,self_ref,0.07804878659397971,0.3195972400477678,25,20,0.5,1. Standard Transformer Architecture\nThe
P06A_recursive_selfref,recursive_selfref,727,36593, Architecture,Architecture,architecture,content,0.07074029783120317,0.25342573614924907,8,20,0.5,. Standard Transformer Architecture\nThe text
P06A_recursive_selfref,recursive_selfref,728,198,"
",\n,n,content,0.015885838593732174,0.16304426419096224,34,6,0.15, Standard Transformer Architecture\nThe text begins
P06A_recursive_selfref,recursive_selfref,729,760,The,The,the,structural,0.0501628820154573,0.17583063277504515,34,15,0.375, Transformer Architecture\nThe text begins by
P06A_recursive_selfref,recursive_selfref,730,1414, text,text,text,content,0.07435769064190126,0.22939200368226373,20,20,0.5, Architecture\nThe text begins by outlining
P06A_recursive_selfref,recursive_selfref,731,11690, begins,begins,begins,content,0.06581185938878883,0.29694746912868414,11,18,0.45,\nThe text begins by outlining the
P06A_recursive_selfref,recursive_selfref,732,539, by,by,by,structural,0.07747748869994496,0.45133840376332524,5,23,0.575,The text begins by outlining the standard
P06A_recursive_selfref,recursive_selfref,733,75983, outlining,outlining,outlining,content,0.059199473411673385,0.1986280619441288,12,16,0.4, text begins by outlining the standard Transformer
P06A_recursive_selfref,recursive_selfref,734,279, the,the,the,structural,0.05418572912128043,0.309590250760847,26,16,0.4, begins by outlining the standard Transformer workflow
P06A_recursive_selfref,recursive_selfref,735,5129, standard,standard,standard,content,0.07084841713055999,0.3210587100496304,13,20,0.5, by outlining the standard Transformer workflow:
P06A_recursive_selfref,recursive_selfref,736,60277, Transformer,Transformer,transformer,self_ref,0.06175022203742324,0.23193357788101368,35,17,0.425, outlining the standard Transformer workflow:\n
P06A_recursive_selfref,recursive_selfref,737,27370, workflow,workflow,workflow,content,0.07073230125532706,0.26357046624727926,8,20,0.5, the standard Transformer workflow:\n*
P06A_recursive_selfref,recursive_selfref,738,25,:,:,:,structural,0.03340331026534601,0.14538849776095414,12,13,0.325, standard Transformer workflow:\n*  
P06A_recursive_selfref,recursive_selfref,739,198,"
",\n,n,content,0.018102208223390447,0.12333641840807273,8,7,0.175, Transformer workflow:\n*   **
P06A_recursive_selfref,recursive_selfref,740,9,*,*,*,structural,0.03213242366522357,0.17910718597337655,4,11,0.275, workflow:\n*   **Input
P06A_recursive_selfref,recursive_selfref,741,256,  ,,,structural,0.05599436951987814,0.2064905692195021,13,17,0.425,:\n*   **Input Processing
P06A_recursive_selfref,recursive_selfref,742,2972, **,**,**,structural,0.05071774372443542,0.17835731264944518,34,16,0.4,\n*   **Input Processing:**
P06A_recursive_selfref,recursive_selfref,743,2425,Input,Input,input,content,0.0692792769985557,0.17383013759180835,21,19,0.475,*   **Input Processing:** Text
P06A_recursive_selfref,recursive_selfref,744,27212, Processing,Processing,processing,self_ref,0.07165048238348298,0.2566937444284625,8,20,0.5,   **Input Processing:** Text is
P06A_recursive_selfref,recursive_selfref,745,64700,:**,:**,:**,structural,0.04094001863343135,0.18714406658069893,12,13,0.325, **Input Processing:** Text is processed
P06A_recursive_selfref,recursive_selfref,746,2824, Text,Text,text,content,0.06793615031632447,0.17449122441279571,12,20,0.5,Input Processing:** Text is processed through
P06A_recursive_selfref,recursive_selfref,747,369, is,is,is,structural,0.06083597908672593,0.17976816235424498,11,19,0.475, Processing:** Text is processed through a
P06A_recursive_selfref,recursive_selfref,748,14789, processed,processed,processed,self_ref,0.06797346738363755,0.25004403815764464,8,20,0.5,:** Text is processed through a sequence
P06A_recursive_selfref,recursive_selfref,749,1472, through,through,through,content,0.06750290632206615,0.21621221089913997,6,22,0.55, Text is processed through a sequence of
P06A_recursive_selfref,recursive_selfref,750,264, a,a,a,structural,0.04670535885357448,0.2411680332301317,3,15,0.375, is processed through a sequence of layers
P06A_recursive_selfref,recursive_selfref,751,8240, sequence,sequence,sequence,content,0.06768932805402098,0.19270339151472393,3,19,0.475, processed through a sequence of layers.
P06A_recursive_selfref,recursive_selfref,752,314, of,of,of,structural,0.05678382280593075,0.19384536357310972,8,18,0.45, through a sequence of layers.\n
P06A_recursive_selfref,recursive_selfref,753,13224, layers,layers,layers,self_ref,0.07272203964634857,0.23552310446517166,14,21,0.525, a sequence of layers.\n*
P06A_recursive_selfref,recursive_selfref,754,13,.,.,.,structural,0.04244328626164469,0.17490163443217155,12,14,0.35, sequence of layers.\n*  
P06A_recursive_selfref,recursive_selfref,755,198,"
",\n,n,content,0.018772667133735054,0.15363386855516775,8,7,0.175, of layers.\n*   **
P06A_recursive_selfref,recursive_selfref,756,9,*,*,*,structural,0.042228177119621436,0.21055889321001056,12,13,0.325, layers.\n*   **Attention
P06A_recursive_selfref,recursive_selfref,757,256,  ,,,structural,0.05545770618570282,0.25056981374159215,3,18,0.45,.\n*   **Attention:**
P06A_recursive_selfref,recursive_selfref,758,2972, **,**,**,structural,0.061741422207304476,0.23631999665820197,4,17,0.425,\n*   **Attention:** Each
P06A_recursive_selfref,recursive_selfref,759,66983,Attention,Attention,attention,self_ref,0.06527585796278498,0.2099357898612766,20,18,0.45,*   **Attention:** Each layer
P06A_recursive_selfref,recursive_selfref,760,64700,:**,:**,:**,structural,0.06106756526083038,0.1987919976383268,34,17,0.425,   **Attention:** Each layer applies
P06A_recursive_selfref,recursive_selfref,761,8618, Each,Each,each,structural,0.05564853465458619,0.21510303912250928,12,16,0.4, **Attention:** Each layer applies attention
P06A_recursive_selfref,recursive_selfref,762,6000, layer,layer,layer,self_ref,0.06641899208770946,0.23601804402945295,14,18,0.45,Attention:** Each layer applies attention mechanisms
